GeoName,FIPS,GDP Impact,State,Unemploy Rate,GO_yieldImpact,REV_yieldImpact,infectedPCT
"Humboldt, CA",06023,-0.02490828,CA,0.059779315,0.533768719,0.417731979,0.000368846
"Montgomery, NC",37123,-0.021207412,NC,0.052980406,0.472096421,0.247356605,0.000368012
"Citrus, FL",12017,-0.022252525,FL,0.029926153,0.278086282,0.247669209,0.000367507
"Strafford, NH",33017,-0.025061033,NH,0.074240945,0.656367366,0.641684187,0.000367442
"Watonwan, MN",27165,-0.008198238,MN,0.074738431,0.641832429,0.284232784,0.000367074
"Moore, NC",37125,-0.033378498,NC,0.052980406,0.485627139,0.361771274,0.000366772
"Manistee, MI",26101,-0.036888348,MI,0.090799137,0.809693755,0.313640864,0.000366479
"Montgomery, NY",36057,-0.02128223,NY,0.049713377,0.444521686,0.466979582,0.000365698
"Lenawee, MI",26091,-0.049737577,MI,0.090799137,0.823978371,0.68823251,0.000365664
"Cross, AR",05037,0.047277597,AR,0.028738852,0.190737533,0.579889306,0.00036543
"Collin, TX",48085,-0.05515834,TX,0.032499617,0.336454357,0.319105601,0.000365313
"Warren, MO",29219,-0.040473561,MO,0.046852866,0.441640454,0.606136555,0.000364667
"Comanche, OK",40031,-0.021584303,OK,0.037996921,0.345668682,0.28195779,0.000364392
"Jefferson, NY",36045,-0.016564972,NY,0.049713377,0.439277463,0.286735358,0.000364186
"Aurora, SD",46003,0,SD,0.01875562,0.158780767,0.295748211,0.000363504
"Wichita, TX",48485,-0.033472942,TX,0.032499617,0.312346483,0.361799523,0.000363004
"Union, NC",37179,-0.052863474,NC,0.052980406,0.507288782,0.93294212,0.000362713
"Sagadahoc, ME",23023,-0.018814211,ME,0.066646619,0.585130897,0.246640775,0.000362561
"Licking, OH",39089,-0.035393218,OH,0.082694966,0.739423555,0.453902695,0.000361864
"Bracken, KY",21023,-0.007321422,KY,0.080102497,0.686268617,0.442696645,0.000361315
"Tulare, CA",06107,-0.030164003,CA,0.059779315,0.539611559,0.3704914,0.000360364
"San Luis Obispo, CA",06079,-0.041535752,CA,0.059779315,0.552253646,0.473037613,0.000360283
"Orangeburg, SC",45075,-0.022170155,SC,0.042045613,0.38059527,0.35408655,0.000359733
"Winn, LA",22127,-0.025893017,LA,0.082517871,0.727362842,0.418026523,0.000359609
"Ben Hill, GA",13017,-0.026524151,GA,0.029935606,0.282915117,0.40082997,0.000359281
"Muhlenberg, KY",21177,-0.022736102,KY,0.080102497,0.703405271,0.403863935,0.000359219
"McCook, SD",46087,-0.004121364,SD,0.01875562,0.163362529,0.362701786,0.000358038
"Anchorage Municipality, AK",02020,-0.047864765,AK,0.070586124,0.650777626,0.261110502,0.000357639
"Montgomery, AL",01101,-0.029941818,AL,0.042297859,0.391370565,0.41923756,0.000357638
"White, GA",13311,-0.025749918,GA,0.029935606,0.282054394,0.248715314,0.000357166
"Crawford, IA",19047,-0.023723675,IA,0.059400467,0.529244537,0.467709843,0.000356718
"Crawford, MI",26039,-0.047969129,MI,0.090799137,0.82201237,0.310096258,0.000356405
"Morris, KS",20127,-0.019962647,KS,0.054451466,0.483166261,0.308578218,0.000355872
"Red River, LA",22081,-0.052780586,LA,0.082517871,0.757254022,0.237091549,0.000355366
"Ontario, NY",36069,-0.046373728,NY,0.049713377,0.472416155,0.627126789,0.000355266
"Fayette, TX",48149,-0.019218409,TX,0.032499617,0.296499576,0.353203653,0.000355086
"Lincoln, MN",27081,-0.017986834,MN,0.074738431,0.652714509,0.448696272,0.000354673
"Linn, OR",41043,-0.041973294,OR,0.03846563,0.37230331,0.685910135,0.000354531
"Craig, OK",40035,-0.019382081,OK,0.037996921,0.34322045,0.619053317,0.000353557
"Sevier, AR",05133,-0.013616625,AR,0.028738852,0.258434248,0.245086125,0.000352796
"Seneca, NY",36099,-0.019522917,NY,0.049713377,0.44256584,0.599870008,0.000352775
"Smith, TX",48423,-0.042188862,TX,0.032499617,0.322036058,0.233923458,0.000352308
"Multnomah, OR",41051,-0.05017975,OR,0.03846563,0.38142651,0.236313613,0.000351846
"Jasper, GA",13159,-0.010865089,GA,0.029935606,0.26550678,0.278751566,0.000351642
"Centre, PA",42027,-0.042043551,PA,0.123671112,1.093711426,0.473189501,0.000351018
"Walton, FL",12131,-0.044216899,FL,0.029926153,0.302504297,0.326901564,0.000351015
"Lincoln, MT",30053,-0.0256138,MT,0.067713461,0.601721705,0.620917287,0.00035035
"Rabun, GA",13241,-0.028488602,GA,0.029935606,0.285099016,0.56277246,0.00035012
"Carroll, IL",17015,-0.033384907,IL,0.048742569,0.449757717,0.357440994,0.000349528
"Lawrence, SD",46081,-0.051472121,SD,0.01875562,0.216002839,0.565666374,0.000348243
"Orange, TX",48361,-0.047940996,TX,0.032499617,0.328430764,0.383008072,0.000347739
"Maricopa, AZ",04013,-0.037152426,AZ,0.034713808,0.335181834,0.4149182,0.000347571
"Camden, GA",13039,-0.013765438,GA,0.029935606,0.268731128,0.598147889,0.000347565
"Jewell, KS",20089,0,KS,0.054451466,0.460973587,0.44331623,0.000347343
"DeWitt, TX",48123,-0.04223191,TX,0.032499617,0.322083916,0.364419418,0.000347222
"Susquehanna, PA",42115,-0.063035268,PA,0.123671112,1.117048127,0.330659698,0.000347153
"Chester, TN",47023,-0.014017433,TN,0.040805298,0.361031585,0.245206011,0.000346881
"Martin, TX",48317,-0.078062982,TX,0.032499617,0.361917676,0.220642551,0.00034656
"Clinton, IL",17027,-0.025149797,IL,0.048742569,0.440602662,0.248535812,0.000346094
"Montgomery, TX",48339,-0.055573219,TX,0.032499617,0.336915582,0.298403114,0.000345741
"Montgomery, KS",20125,0.003417291,KS,0.054451466,0.45717455,0.178803407,0.000345597
"Montgomery, TN",47125,-0.029019077,TN,0.040805298,0.377709062,0.229984244,0.000344509
"Fannin, GA",13111,-0.021702403,GA,0.029935606,0.277554731,0.367960451,0.000343669
"Calhoun, SC",45017,-0.052936785,SC,0.042045613,0.41479884,0.48181016,0.000343572
"White, AR",05145,-0.020631008,AR,0.028738852,0.266232209,0.600201449,0.000342844
"Belknap, NH",33001,-0.044993417,NH,0.074240945,0.678526397,0.62540061,0.000342561
"DeKalb, TN",47041,-0.036225909,TN,0.040805298,0.385720969,0.379503972,0.00034163
"Cloud, KS",20029,-0.00836287,KS,0.054451466,0.470270673,0.141590847,0.000341452
"Nevada, CA",06057,-0.039468346,CA,0.059779315,0.54995529,0.209098509,0.000340835
"Accomack, VA",51001,-0.048731846,VA,0.037150238,0.368681054,0.236575042,0.000340389
"Blackford, IN",18009,-0.032146938,IN,0.062111827,0.561562512,0.250628727,0.000340194
"Florence, SC",45041,-0.02901486,SC,0.042045613,0.388204597,0.925808761,0.000339858
"Jackson, TN",47087,-0.005689765,TN,0.040805298,0.351773633,0.4422086,0.000339386
"Natrona, WY",56025,-0.038072426,WY,0.031811213,0.31163191,0.432689413,0.0003381
"Miami, IN",18103,-0.037544284,IN,0.062111827,0.567562796,0.324905718,0.000337876
"Harford, MD",24025,-0.035285208,MD,0.040513085,0.382201377,0.534012381,0.000336673
"Kern, CA",06029,-0.03597847,CA,0.059779315,0.54607556,0.684117023,0.000336591
"Suffolk (Independent City), VA",51800,0,VA,0.037150238,0.314505373,0.241013256,0.000336561
"Honolulu, HI",15003,-0.047500142,HI,0.090523755,0.819159668,0.327883615,0.000336561
"Cortland, NY",36023,-0.03099014,NY,0.049713377,0.455314067,0.23119822,0.000336269
"Ste. Genevieve, MO",29186,-0.022376008,MO,0.046852866,0.421521222,0.282194597,0.000335308
"Blanco, TX",48031,-0.051367098,TX,0.032499617,0.332239596,0.262158085,0.000335261
"Newport News (Independent City), VA",51700,0,VA,0.037150238,0.314505373,0.241013256,0.000334775
"Brown, SD",46013,-0.026554871,SD,0.01875562,0.188302083,0.376611268,0.000334715
"Madison, GA",13195,-0.026324103,GA,0.029935606,0.282692721,0.229802562,0.000334672
"Grant, IN",18053,-0.038841534,IN,0.062111827,0.569004962,0.380286332,0.000334504
"Mitchell, KS",20123,-0.023375562,KS,0.054451466,0.486960433,0.320667712,0.000334504
"Carroll, OH",39019,-0.04185629,OH,0.082694966,0.746608617,0.312959811,0.000334398
"Randolph, AR",05121,-0.018775169,AR,0.028738852,0.264169054,0.29087234,0.000334113
"Claiborne, MS",28021,-0.001957626,MS,0.029841954,0.254811429,0.594616054,0.000333778
"Newton, MS",28101,-0.01505716,MS,0.029841954,0.269374312,0.245517003,0.000333048
"Bibb, GA",13021,-0.027786222,GA,0.029935606,0.284318173,0.320116355,0.000332987
"McKenzie, ND",38053,-0.031044067,ND,0.047437045,0.43610311,0.622541534,0.000332801
"Macon, AL",01087,-0.010317921,AL,0.042297859,0.369554483,0.238994333,0.000332079
"Dorchester, SC",45035,-0.038201603,SC,0.042045613,0.398417591,0.363213913,0.000331677
"Cumberland, PA",42041,-0.042836654,PA,0.123671112,1.094593127,0.381614309,0.000331531
"Conecuh, AL",01035,-0.035982438,AL,0.042297859,0.398085983,0.232691467,0.000331483
"Clark, KY",21049,-0.039052107,KY,0.080102497,0.721543937,0.380349316,0.000330916
"Bowman, ND",38011,0,ND,0.047437045,0.401591111,0.502154901,0.000330688
"Franklin, NC",37069,-0.043688637,NC,0.052980406,0.497089023,0.360522943,0.000330057
"Caroline, MD",24011,-0.027140531,MD,0.040513085,0.373146858,0.238135,0.000329282
"Champaign, IL",17019,-0.030113511,IL,0.048742569,0.446120873,0.320812471,0.000329059
"Cherokee, OK",40021,-0.010496322,OK,0.037996921,0.333342063,0.244152811,0.000328832
"Deer Lodge, MT",30023,-0.023024959,MT,0.067713461,0.598843664,0.264320426,0.000328228
"Pope, AR",05115,-0.020394468,AR,0.028738852,0.265969244,0.449416419,0.000327756
"Willacy, TX",48489,-0.035615042,TX,0.032499617,0.314727877,0.232581575,0.000327746
"Lonoke, AR",05085,-0.02292277,AR,0.028738852,0.268779983,0.417138093,0.000327381
"Nassau, FL",12089,-0.042723945,FL,0.029926153,0.300844565,0.929909286,0.000327221
"Henry, IL",17073,-0.030402792,IL,0.048742569,0.446442469,0.682449282,0.000327111
"Washington, NY",36115,-0.023924217,NY,0.049713377,0.447458809,0.282657682,0.000326776
"Wake, NC",37183,-0.055556504,NC,0.052980406,0.51028265,0.628560135,0.000326509
"Polk, OR",41053,-0.032449358,OR,0.03846563,0.361715455,0.683061431,0.00032526
"Talladega, AL",01121,-0.046341889,AL,0.042297859,0.409602688,0.32753717,0.000325089
"Grady, GA",13131,-0.02909474,GA,0.029935606,0.285772866,0.304450739,0.000324768
"Poweshiek, IA",19157,-0.028347123,IA,0.059400467,0.534384471,0.147568337,0.000324254
"Limestone, AL",01083,-0.026851532,AL,0.042297859,0.387935063,0.243939701,0.00032351
"Chatham, NC",37037,-0.035592428,NC,0.052980406,0.488088387,0.56120799,0.000322277
"Wilkin, MN",27167,-0.012336239,MN,0.074738431,0.646432687,0.244703149,0.000322217
"Putnam, FL",12107,-0.02298476,FL,0.029926153,0.278900316,0.354330206,0.000322057
"Burke, NC",37023,-0.025854549,NC,0.052980406,0.47726269,0.187558907,0.000320495
"Adams, PA",42001,-0.048808204,PA,0.123671112,1.101231759,0.383400459,0.00032036
"Orange, CA",06059,-0.050984379,CA,0.059779315,0.562757778,0.236554285,0.00031993
"Cheatham, TN",47021,-0.037268699,TN,0.040805298,0.38688025,0.432449011,0.00031967
"Columbia, GA",13073,-0.032298952,GA,0.029935606,0.28933502,0.470274794,0.000319053
"Reynolds, MO",29179,0,MO,0.046852866,0.396645591,0.523458223,0.000318979
"Douglas, NE",31055,-0.02939085,NE,0.039880393,0.37029234,0.370260143,0.000318557
"Colleton, SC",45029,-0.021738374,SC,0.042045613,0.380115255,0.291758664,0.000318497
"Tooele, UT",49045,-0.032560608,UT,0.031016817,0.298779196,0.357194438,0.000318299
"Jackson, LA",22049,-0.013498325,LA,0.082517871,0.71358354,0.677392987,0.000317581
"Queen Anne's, MD",24035,-0.049631215,MD,0.040513085,0.398149976,0.649033374,0.00031758
"Norfolk (Independent City), VA",51710,0,VA,0.037150238,0.314505373,0.241013256,0.000317209
"Hawkins, TN",47073,-0.033779117,TN,0.040805298,0.383000846,0.305851883,0.00031698
"Blount, TN",47009,-0.04770594,TN,0.040805298,0.398483435,0.235573672,0.000315581
"Jackson, GA",13157,-0.04091007,GA,0.029935606,0.298908086,0.234235471,0.000315168
"Kent, MI",26081,-0.063407094,MI,0.090799137,0.839174909,0.630908325,0.00031509
"Silver Bow, MT",30093,-0.031220315,MT,0.067713461,0.607954523,0.250351565,0.000315051
"Isabella, MI",26073,-0.041828486,MI,0.090799137,0.815185755,0.606541827,0.000314861
"Knox, TN",47093,-0.035572516,TN,0.040805298,0.384994586,0.683995599,0.000314684
"Cherokee, NC",37039,-0.036329995,NC,0.052980406,0.488908348,0.624122608,0.000314553
"Vance, NC",37181,-0.019597861,NC,0.052980406,0.470307067,0.500105248,0.000314359
"Stafford, VA",51179,-0.027373956,VA,0.037150238,0.344937273,0.310795014,0.000313968
"Iredell, NC",37097,-0.04199686,NC,0.052980406,0.495208258,0.233866029,0.000313521
"Wood, OH",39173,-0.055636932,OH,0.082694966,0.761928694,0.257654819,0.000313415
"Kittitas, WA",53037,-0.039728904,WA,0.085517589,0.768139263,0.269316743,0.000312924
"Flagler, FL",12035,-0.032848909,FL,0.029926153,0.289866389,0.231824297,0.000312823
"Jasper, IL",17079,-0.024674394,IL,0.048742569,0.440074152,0.289160967,0.000312175
"Madison, IL",17119,-0.042742018,IL,0.048742569,0.46016011,0.381453005,0.000311827
"Foster, ND",38031,0,ND,0.047437045,0.401591111,0.295748211,0.000311526
"Clay, MN",27027,-0.029421487,MN,0.074738431,0.665426527,0.23079912,0.00031142
"San Joaquin, CA",06077,-0.031870417,CA,0.059779315,0.541508596,0.285034469,0.000310963
"Ventura, CA",06111,-0.051295405,CA,0.059779315,0.56310355,0.329018816,0.000310872
"Douglas, KS",20045,-0.035211759,KS,0.054451466,0.500118851,0.324208036,0.000310816
"Blue Earth, MN",27013,-0.047452343,MN,0.074738431,0.685471611,0.361648705,0.000310408
"Sauk, WI",55111,-0.070713193,WI,0.055324744,0.546979122,0.424956561,0.000310357
"Jefferson, TX",48245,-0.061513948,TX,0.032499617,0.34351995,0.630342066,0.000310059
"Dunklin, MO",29069,-0.005336743,MO,0.046852866,0.402578501,0.286852772,0.000308949
"Muskogee, OK",40101,-0.021499729,OK,0.037996921,0.34557466,0.410236321,0.000308837
"Emmons, ND",38029,0,ND,0.047437045,0.401591111,0.502154901,0.000308547
"Menifee, KY",21165,-0.015184917,KY,0.080102497,0.695010544,0.373343398,0.000308214
"Alamosa, CO",08003,-0.021728973,CO,0.026604143,0.249380872,0.247512609,0.000308015
"Stark, OH",39151,-0.037209626,OH,0.082694966,0.741442874,0.252143028,0.000307604
"Saline, MO",29195,0.00185444,MO,0.046852866,0.394583991,0.179270871,0.000307544
"Pickens, GA",13227,-0.028181423,GA,0.029935606,0.284757522,0.502672677,0.000306833
"Charlevoix, MI",26029,-0.052658729,MI,0.090799137,0.827225845,0.5660213,0.000306009
"Montezuma, CO",08083,-0.04589406,CO,0.026604143,0.276245441,0.435028942,0.000305542
"DeKalb, IL",17037,-0.030074192,IL,0.048742569,0.446077161,0.230299839,0.000305061
"Ray, MO",29177,-0.015506486,MO,0.046852866,0.413884307,0.528096368,0.00030411
"Yolo, CA",06113,-0.025364055,CA,0.059779315,0.534275408,0.248599899,0.000303855
"Delaware, OK",40041,-0.010622595,OK,0.037996921,0.333482441,0.557428559,0.000302262
"Lafayette, AR",05073,0,AR,0.028738852,0.243296511,0.523458223,0.000301932
"Finney, KS",20055,-0.019490187,KS,0.054451466,0.482641023,0.246842966,0.000301643
"Maury, TN",47119,-0.033369932,TN,0.040805298,0.382545952,0.604011789,0.00030087
"Polk, AR",05113,-0.023930776,AR,0.028738852,0.269900593,0.400054265,0.000300541
"Lamar, MS",28073,-0.030275796,MS,0.029841954,0.286293022,0.92618592,0.000299954
"Taylor, WV",54091,-0.052159645,WV,0.024248714,0.263270434,0.154690901,0.000299491
"Boone, KY",21015,-0.063566343,KY,0.080102497,0.748796659,0.216306461,0.000299444
"Murray, GA",13213,-0.02493884,GA,0.029935606,0.28115271,0.447966191,0.000299282
"Vigo, IN",18167,-0.043780593,IN,0.062111827,0.574495763,0.381763653,0.000298959
"Flathead, MT",30029,-0.045848381,MT,0.067713461,0.62421669,0.325518928,0.000298634
"Sedgwick, KS",20173,-0.048875572,KS,0.054451466,0.515309049,0.23592352,0.000298425
"Volusia, FL",12127,-0.034695831,FL,0.029926153,0.291919631,0.223501747,0.000298219
"Toombs, GA",13279,-0.021260439,GA,0.029935606,0.277063395,0.302107421,0.000298174
"Shenandoah, VA",51171,-0.046737872,VA,0.037150238,0.366464332,0.424261428,0.000298056
"Yellowstone, MT",30111,-0.044368317,MT,0.067713461,0.622571288,0.254284264,0.000297582
"St. Francois, MO",29187,-0.008212241,MO,0.046852866,0.405775222,0.287712863,0.000297553
"Bullock, AL",01011,-0.016047495,AL,0.042297859,0.375924108,0.415081629,0.000297
"Dyer, TN",47045,-0.026506458,TN,0.040805298,0.374915759,0.283430056,0.000296025
"Orleans, VT",50019,-0.033130961,VT,0.056810732,0.51777861,0.60394031,0.000295891
"Elmore, AL",01051,-0.034648925,AL,0.042297859,0.396603504,0.414169378,0.000295534
"Effingham, GA",13103,-0.02344278,GA,0.029935606,0.279489526,0.561263205,0.000295508
"Parke, IN",18121,-0.033647795,IN,0.062111827,0.563231031,0.683419895,0.000295212
"San Bernardino, CA",06071,-0.036752355,CA,0.059779315,0.546935895,0.292773606,0.000294025
"Hernando, FL",12053,-0.031811037,FL,0.029926153,0.288712576,0.40241133,0.000293936
"Osage, MO",29151,-0.03442407,MO,0.046852866,0.434915173,0.25130984,0.000293794
"Placer, CA",06061,-0.045280537,CA,0.059779315,0.55641676,0.375012907,0.000293727
"Armstrong, PA",42005,-0.021894912,PA,0.123671112,1.071311983,0.282050696,0.000293504
"Payne, OK",40119,-0.033742478,OK,0.037996921,0.359185046,0.240109708,0.000293456
"Sabine, LA",22085,-0.033532641,LA,0.082517871,0.735855888,0.402926279,0.000293083
"New Madrid, MO",29143,-0.014927495,MO,0.046852866,0.413240636,0.286245572,0.000292809
"Mayes, OK",40097,-0.025765475,OK,0.037996921,0.350316933,0.924836838,0.000291971
"Ohio, KY",21183,-0.030933233,KY,0.080102497,0.712518104,0.622508382,0.00029174
"Cape Girardeau, MO",29031,-0.035790676,MO,0.046852866,0.436434443,0.40360168,0.000291615
"Henry, AL",01067,-0.032554741,AL,0.042297859,0.394275378,0.231041796,0.000290613
"Randall, TX",48381,-0.029606154,TX,0.032499617,0.308047737,0.401751828,0.000290459
"Lowndes, MS",28087,-0.027758626,MS,0.029841954,0.283494658,0.205596015,0.000290127
"Jones, IA",19105,-0.016912601,IA,0.059400467,0.521672599,0.559309963,0.000290121
"Glades, FL",12043,-0.039436243,FL,0.029926153,0.297189594,0.605826283,0.000289624
"Greene, TN",47059,-0.02444229,TN,0.040805298,0.372621002,0.400207264,0.000289566
"Converse, WY",56009,-0.039059815,WY,0.031811213,0.312729601,0.233611941,0.000289394
"Monroe, AL",01099,-0.026606513,AL,0.042297859,0.387662673,0.283459983,0.000289394
"Steuben, IN",18151,-0.062063421,IN,0.062111827,0.594820967,0.330369009,0.000289067
"Midland, MI",26111,-0.062040462,MI,0.090799137,0.837655611,0.630499552,0.000288614
"Carroll, TN",47017,-0.014812454,TN,0.040805298,0.361915418,0.414712216,0.000288112
"Dubuque, IA",19061,-0.044633113,IA,0.059400467,0.552489769,0.193175763,0.000287737
"Scott, MO",29201,-0.02059281,MO,0.046852866,0.419538823,0.35361475,0.000287356
"Lincoln, OK",40081,-0.020575907,OK,0.037996921,0.344547638,0.30876165,0.000286722
"Screven, GA",13251,-0.030384716,GA,0.029935606,0.287206945,0.22221225,0.00028641
"Okmulgee, OK",40111,-0.020906474,OK,0.037996921,0.344915132,0.399149666,0.000285974
"Walton, GA",13297,-0.031666922,GA,0.029935606,0.288632386,0.622727836,0.000285433
"Washington, PA",42125,-0.047711735,PA,0.123671112,1.100012803,0.314711233,0.00028521
"Clayton, IA",19043,-0.026875106,IA,0.059400467,0.532748015,0.369507658,0.000284917
"Polk, FL",12105,-0.041034684,FL,0.029926153,0.298966596,0.416079422,0.000284225
"Morgan, AL",01103,-0.037868793,AL,0.042297859,0.400183063,0.379995375,0.000284093
"Okanogan, WA",53047,-0.022635786,WA,0.085517589,0.749136673,0.620026533,0.000284071
"Randolph, IN",18135,-0.032594198,IN,0.062111827,0.562059736,0.357204485,0.000283803
"Calhoun, FL",12013,-0.01640531,FL,0.029926153,0.271585875,0.31858284,0.000283587
"Catron, NM",35003,0,NM,0.049731311,0.421013844,0.502154901,0.000283527
"Randolph, MO",29175,-0.009909229,MO,0.046852866,0.407661779,0.243977206,0.000282851
"Cerro Gordo, IA",19033,-0.027166083,IA,0.059400467,0.533071497,0.448632382,0.000282686
"Shawnee, KS",20177,-0.025540369,KS,0.054451466,0.489367071,0.289419989,0.000282686
"Tuscarawas, OH",39157,-0.038607948,OH,0.082694966,0.742997403,0.624803966,0.000282649
